Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;03 Alicante/Alacant;75 años;Mujeres;1 de enero de 2020;9.214
Total Nacional;03 Alicante/Alacant;76 años;Hombres;1 de enero de 2020;7.500
Total Nacional;03 Alicante/Alacant;76 años;Mujeres;1 de enero de 2020;8.551
Total Nacional;03 Alicante/Alacant;77 años;Hombres;1 de enero de 2020;6.350
Total Nacional;03 Alicante/Alacant;77 años;Mujeres;1 de enero de 2020;7.373
Total Nacional;03 Alicante/Alacant;78 años;Hombres;1 de enero de 2020;5.734
Total Nacional;03 Alicante/Alacant;78 años;Mujeres;1 de enero de 2020;6.615
Total Nacional;03 Alicante/Alacant;79 años;Hombres;1 de enero de 2020;6.922
Total Nacional;03 Alicante/Alacant;79 años;Mujeres;1 de enero de 2020;8.549
Total Nacional;03 Alicante/Alacant;80 años;Hombres;1 de enero de 2020;4.333
Total Nacional;03 Alicante/Alacant;80 años;Mujeres;1 de enero de 2020;5.223
Total Nacional;03 Alicante/Alacant;81 años;Hombres;1 de enero de 2020;4.888
Total Nacional;03 Alicante/Alacant;81 años;Mujeres;1 de enero de 2020;6.139
Total Nacional;03 Alicante/Alacant;82 años;Hombres;1 de enero de 2020;4.521
Total Nacional;03 Alicante/Alacant;82 años;Mujeres;1 de enero de 2020;6.044
Total Nacional;03 Alicante/Alacant;83 años;Hombres;1 de enero de 2020;3.978
Total Nacional;03 Alicante/Alacant;83 años;Mujeres;1 de enero de 2020;5.557
Total Nacional;03 Alicante/Alacant;84 años;Hombres;1 de enero de 2020;3.777
Total Nacional;03 Alicante/Alacant;84 años;Mujeres;1 de enero de 2020;5.268
Total Nacional;03 Alicante/Alacant;85 años;Hombres;1 de enero de 2020;3.361
Total Nacional;03 Alicante/Alacant;85 años;Mujeres;1 de enero de 2020;4.977
Total Nacional;03 Alicante/Alacant;86 años;Hombres;1 de enero de 2020;3.051
Total Nacional;03 Alicante/Alacant;86 años;Mujeres;1 de enero de 2020;4.764
Total Nacional;03 Alicante/Alacant;87 años;Hombres;1 de enero de 2020;2.547
Total Nacional;03 Alicante/Alacant;87 años;Mujeres;1 de enero de 2020;4.037
Total Nacional;03 Alicante/Alacant;88 años;Hombres;1 de enero de 2020;2.170
Total Nacional;03 Alicante/Alacant;88 años;Mujeres;1 de enero de 2020;3.490
Total Nacional;03 Alicante/Alacant;89 años;Hombres;1 de enero de 2020;1.818
Total Nacional;03 Alicante/Alacant;89 años;Mujeres;1 de enero de 2020;3.307
Total Nacional;03 Alicante/Alacant;90 años;Hombres;1 de enero de 2020;1.407
Total Nacional;03 Alicante/Alacant;90 años;Mujeres;1 de enero de 2020;2.609
Total Nacional;03 Alicante/Alacant;91 años;Hombres;1 de enero de 2020;1.103
Total Nacional;03 Alicante/Alacant;91 años;Mujeres;1 de enero de 2020;2.288
Total Nacional;03 Alicante/Alacant;92 años;Hombres;1 de enero de 2020;762
Total Nacional;03 Alicante/Alacant;92 años;Mujeres;1 de enero de 2020;1.685
Total Nacional;03 Alicante/Alacant;93 años;Hombres;1 de enero de 2020;665
Total Nacional;03 Alicante/Alacant;93 años;Mujeres;1 de enero de 2020;1.431
Total Nacional;03 Alicante/Alacant;94 años;Hombres;1 de enero de 2020;462
Total Nacional;03 Alicante/Alacant;94 años;Mujeres;1 de enero de 2020;1.079
Total Nacional;03 Alicante/Alacant;95 años;Hombres;1 de enero de 2020;345
Total Nacional;03 Alicante/Alacant;95 años;Mujeres;1 de enero de 2020;823
Total Nacional;03 Alicante/Alacant;96 años;Hombres;1 de enero de 2020;206
Total Nacional;03 Alicante/Alacant;96 años;Mujeres;1 de enero de 2020;568
Total Nacional;03 Alicante/Alacant;97 años;Hombres;1 de enero de 2020;131
Total Nacional;03 Alicante/Alacant;97 años;Mujeres;1 de enero de 2020;404
Total Nacional;03 Alicante/Alacant;98 años;Hombres;1 de enero de 2020;104
Total Nacional;03 Alicante/Alacant;98 años;Mujeres;1 de enero de 2020;302
Total Nacional;03 Alicante/Alacant;99 años;Hombres;1 de enero de 2020;80
Total Nacional;03 Alicante/Alacant;99 años;Mujeres;1 de enero de 2020;185
Total Nacional;03 Alicante/Alacant;100 y más años;Hombres;1 de enero de 2020;59
Total Nacional;03 Alicante/Alacant;100 y más años;Mujeres;1 de enero de 2020;251
Total Nacional;04 Almería;0 años;Hombres;1 de enero de 2020;3.715
Total Nacional;04 Almería;0 años;Mujeres;1 de enero de 2020;3.571
Total Nacional;04 Almería;1 año;Hombres;1 de enero de 2020;3.894
Total Nacional;04 Almería;1 año;Mujeres;1 de enero de 2020;3.531
Total Nacional;04 Almería;2 años;Hombres;1 de enero de 2020;3.934
Total Nacional;04 Almería;2 años;Mujeres;1 de enero de 2020;3.755
Total Nacional;04 Almería;3 años;Hombres;1 de enero de 2020;4.102
Total Nacional;04 Almería;3 años;Mujeres;1 de enero de 2020;3.934
Total Nacional;04 Almería;4 años;Hombres;1 de enero de 2020;4.244
Total Nacional;04 Almería;4 años;Mujeres;1 de enero de 2020;3.856
Total Nacional;04 Almería;5 años;Hombres;1 de enero de 2020;4.249
Total Nacional;04 Almería;5 años;Mujeres;1 de enero de 2020;3.893
Total Nacional;04 Almería;6 años;Hombres;1 de enero de 2020;4.163
Total Nacional;04 Almería;6 años;Mujeres;1 de enero de 2020;3.814
Total Nacional;04 Almería;7 años;Hombres;1 de enero de 2020;4.219
Total Nacional;04 Almería;7 años;Mujeres;1 de enero de 2020;3.869
Total Nacional;04 Almería;8 años;Hombres;1 de enero de 2020;4.302
Total Nacional;04 Almería;8 años;Mujeres;1 de enero de 2020;4.084
Total Nacional;04 Almería;9 años;Hombres;1 de enero de 2020;4.390
Total Nacional;04 Almería;9 años;Mujeres;1 de enero de 2020;4.124
Total Nacional;04 Almería;10 años;Hombres;1 de enero de 2020;4.400
Total Nacional;04 Almería;10 años;Mujeres;1 de enero de 2020;4.117
Total Nacional;04 Almería;11 años;Hombres;1 de enero de 2020;4.651
Total Nacional;04 Almería;11 años;Mujeres;1 de enero de 2020;4.417
Total Nacional;04 Almería;12 años;Hombres;1 de enero de 2020;4.334
Total Nacional;04 Almería;12 años;Mujeres;1 de enero de 2020;4.058
Total Nacional;04 Almería;13 años;Hombres;1 de enero de 2020;4.328
Total Nacional;04 Almería;13 años;Mujeres;1 de enero de 2020;4.263
Total Nacional;04 Almería;14 años;Hombres;1 de enero de 2020;4.199
Total Nacional;04 Almería;14 años;Mujeres;1 de enero de 2020;3.959
Total Nacional;04 Almería;15 años;Hombres;1 de enero de 2020;4.101
Total Nacional;04 Almería;15 años;Mujeres;1 de enero de 2020;3.867
Total Nacional;04 Almería;16 años;Hombres;1 de enero de 2020;3.951
Total Nacional;04 Almería;16 años;Mujeres;1 de enero de 2020;3.721
Total Nacional;04 Almería;17 años;Hombres;1 de enero de 2020;3.762
Total Nacional;04 Almería;17 años;Mujeres;1 de enero de 2020;3.696
Total Nacional;04 Almería;18 años;Hombres;1 de enero de 2020;4.079
Total Nacional;04 Almería;18 años;Mujeres;1 de enero de 2020;3.656
Total Nacional;04 Almería;19 años;Hombres;1 de enero de 2020;4.077
Total Nacional;04 Almería;19 años;Mujeres;1 de enero de 2020;3.672
Total Nacional;04 Almería;20 años;Hombres;1 de enero de 2020;4.289
Total Nacional;04 Almería;20 años;Mujeres;1 de enero de 2020;3.732
Total Nacional;04 Almería;21 años;Hombres;1 de enero de 2020;4.151
Total Nacional;04 Almería;21 años;Mujeres;1 de enero de 2020;3.622
Total Nacional;04 Almería;22 años;Hombres;1 de enero de 2020;4.243
Total Nacional;04 Almería;22 años;Mujeres;1 de enero de 2020;3.734
Total Nacional;04 Almería;23 años;Hombres;1 de enero de 2020;4.382
Total Nacional;04 Almería;23 años;Mujeres;1 de enero de 2020;3.775
Total Nacional;04 Almería;24 años;Hombres;1 de enero de 2020;4.417
Total Nacional;04 Almería;24 años;Mujeres;1 de enero de 2020;3.812
Total Nacional;04 Almería;25 años;Hombres;1 de enero de 2020;4.551
Total Nacional;04 Almería;25 años;Mujeres;1 de enero de 2020;3.769
Total Nacional;04 Almería;26 años;Hombres;1 de enero de 2020;4.626
Total Nacional;04 Almería;26 años;Mujeres;1 de enero de 2020;4.064
Total Nacional;04 Almería;27 años;Hombres;1 de enero de 2020;4.910
Total Nacional;04 Almería;27 años;Mujeres;1 de enero de 2020;4.192
Total Nacional;04 Almería;28 años;Hombres;1 de enero de 2020;4.814
Total Nacional;04 Almería;28 años;Mujeres;1 de enero de 2020;4.217
Total Nacional;04 Almería;29 años;Hombres;1 de enero de 2020;5.107
Total Nacional;04 Almería;29 años;Mujeres;1 de enero de 2020;4.573
Total Nacional;04 Almería;30 años;Hombres;1 de enero de 2020;5.132
Total Nacional;04 Almería;30 años;Mujeres;1 de enero de 2020;4.381
Total Nacional;04 Almería;31 años;Hombres;1 de enero de 2020;5.217
Total Nacional;04 Almería;31 años;Mujeres;1 de enero de 2020;4.676
Total Nacional;04 Almería;32 años;Hombres;1 de enero de 2020;5.340
Total Nacional;04 Almería;32 años;Mujeres;1 de enero de 2020;4.732
Total Nacional;04 Almería;33 años;Hombres;1 de enero de 2020;5.365
Total Nacional;04 Almería;33 años;Mujeres;1 de enero de 2020;4.788
Total Nacional;04 Almería;34 años;Hombres;1 de enero de 2020;5.379
Total Nacional;04 Almería;34 años;Mujeres;1 de enero de 2020;4.916
Total Nacional;04 Almería;35 años;Hombres;1 de enero de 2020;5.566
Total Nacional;04 Almería;35 años;Mujeres;1 de enero de 2020;5.062
Total Nacional;04 Almería;36 años;Hombres;1 de enero de 2020;5.829
Total Nacional;04 Almería;36 años;Mujeres;1 de enero de 2020;5.171
Total Nacional;04 Almería;37 años;Hombres;1 de enero de 2020;6.106
Total Nacional;04 Almería;37 años;Mujeres;1 de enero de 2020;5.574
Total Nacional;04 Almería;38 años;Hombres;1 de enero de 2020;6.334
Total Nacional;04 Almería;38 años;Mujeres;1 de enero de 2020;5.787
Total Nacional;04 Almería;39 años;Hombres;1 de enero de 2020;6.574
Total Nacional;04 Almería;39 años;Mujeres;1 de enero de 2020;5.902
Total Nacional;04 Almería;40 años;Hombres;1 de enero de 2020;6.621
Total Nacional;04 Almería;40 años;Mujeres;1 de enero de 2020;5.839
Total Nacional;04 Almería;41 años;Hombres;1 de enero de 2020;6.769
Total Nacional;04 Almería;41 años;Mujeres;1 de enero de 2020;5.935
Total Nacional;04 Almería;42 años;Hombres;1 de enero de 2020;6.854
Total Nacional;04 Almería;42 años;Mujeres;1 de enero de 2020;6.022
Total Nacional;04 Almería;43 años;Hombres;1 de enero de 2020;6.826
Total Nacional;04 Almería;43 años;Mujeres;1 de enero de 2020;6.039
Total Nacional;04 Almería;44 años;Hombres;1 de enero de 2020;6.632
Total Nacional;04 Almería;44 años;Mujeres;1 de enero de 2020;5.890
Total Nacional;04 Almería;45 años;Hombres;1 de enero de 2020;6.312
Total Nacional;04 Almería;45 años;Mujeres;1 de enero de 2020;5.687
Total Nacional;04 Almería;46 años;Hombres;1 de enero de 2020;6.063
Total Nacional;04 Almería;46 años;Mujeres;1 de enero de 2020;5.588
Total Nacional;04 Almería;47 años;Hombres;1 de enero de 2020;6.073
Total Nacional;04 Almería;47 años;Mujeres;1 de enero de 2020;5.467
Total Nacional;04 Almería;48 años;Hombres;1 de enero de 2020;5.772
Total Nacional;04 Almería;48 años;Mujeres;1 de enero de 2020;5.449
Total Nacional;04 Almería;49 años;Hombres;1 de enero de 2020;5.717
Total Nacional;04 Almería;49 años;Mujeres;1 de enero de 2020;5.287
Total Nacional;04 Almería;50 años;Hombres;1 de enero de 2020;5.708
Total Nacional;04 Almería;50 años;Mujeres;1 de enero de 2020;5.258
Total Nacional;04 Almería;51 años;Hombres;1 de enero de 2020;5.496
Total Nacional;04 Almería;51 años;Mujeres;1 de enero de 2020;5.300
Total Nacional;04 Almería;52 años;Hombres;1 de enero de 2020;5.451
Total Nacional;04 Almería;52 años;Mujeres;1 de enero de 2020;5.321
Total Nacional;04 Almería;53 años;Hombres;1 de enero de 2020;5.374
Total Nacional;04 Almería;53 años;Mujeres;1 de enero de 2020;5.147
Total Nacional;04 Almería;54 años;Hombres;1 de enero de 2020;5.134
Total Nacional;04 Almería;54 años;Mujeres;1 de enero de 2020;5.112
Total Nacional;04 Almería;55 años;Hombres;1 de enero de 2020;5.134
Total Nacional;04 Almería;55 años;Mujeres;1 de enero de 2020;5.177
Total Nacional;04 Almería;56 años;Hombres;1 de enero de 2020;4.910
Total Nacional;04 Almería;56 años;Mujeres;1 de enero de 2020;4.761
Total Nacional;04 Almería;57 años;Hombres;1 de enero de 2020;4.645
Total Nacional;04 Almería;57 años;Mujeres;1 de enero de 2020;4.524
Total Nacional;04 Almería;58 años;Hombres;1 de enero de 2020;4.531
Total Nacional;04 Almería;58 años;Mujeres;1 de enero de 2020;4.484
Total Nacional;04 Almería;59 años;Hombres;1 de enero de 2020;4.527
Total Nacional;04 Almería;59 años;Mujeres;1 de enero de 2020;4.537
Total Nacional;04 Almería;60 años;Hombres;1 de enero de 2020;4.429
Total Nacional;04 Almería;60 años;Mujeres;1 de enero de 2020;4.299
Total Nacional;04 Almería;61 años;Hombres;1 de enero de 2020;4.324
Total Nacional;04 Almería;61 años;Mujeres;1 de enero de 2020;4.317
Total Nacional;04 Almería;62 años;Hombres;1 de enero de 2020;4.019
Total Nacional;04 Almería;62 años;Mujeres;1 de enero de 2020;4.206
Total Nacional;04 Almería;63 años;Hombres;1 de enero de 2020;3.694
Total Nacional;04 Almería;63 años;Mujeres;1 de enero de 2020;3.637
Total Nacional;04 Almería;64 años;Hombres;1 de enero de 2020;3.573
Total Nacional;04 Almería;64 años;Mujeres;1 de enero de 2020;3.640
Total Nacional;04 Almería;65 años;Hombres;1 de enero de 2020;3.409
Total Nacional;04 Almería;65 años;Mujeres;1 de enero de 2020;3.377
Total Nacional;04 Almería;66 años;Hombres;1 de enero de 2020;3.381
Total Nacional;04 Almería;66 años;Mujeres;1 de enero de 2020;3.391
Total Nacional;04 Almería;67 años;Hombres;1 de enero de 2020;3.259
Total Nacional;04 Almería;67 años;Mujeres;1 de enero de 2020;3.406
Total Nacional;04 Almería;68 años;Hombres;1 de enero de 2020;3.072
Total Nacional;04 Almería;68 años;Mujeres;1 de enero de 2020;3.212
Total Nacional;04 Almería;69 años;Hombres;1 de enero de 2020;2.799
Total Nacional;04 Almería;69 años;Mujeres;1 de enero de 2020;3.039
Total Nacional;04 Almería;70 años;Hombres;1 de enero de 2020;2.758
Total Nacional;04 Almería;70 años;Mujeres;1 de enero de 2020;3.086
Total Nacional;04 Almería;71 años;Hombres;1 de enero de 2020;2.929
Total Nacional;04 Almería;71 años;Mujeres;1 de enero de 2020;3.186
Total Nacional;04 Almería;72 años;Hombres;1 de enero de 2020;2.652
Total Nacional;04 Almería;72 años;Mujeres;1 de enero de 2020;2.989
Total Nacional;04 Almería;73 años;Hombres;1 de enero de 2020;2.455
Total Nacional;04 Almería;73 años;Mujeres;1 de enero de 2020;2.782
Total Nacional;04 Almería;74 años;Hombres;1 de enero de 2020;2.354
Total Nacional;04 Almería;74 años;Mujeres;1 de enero de 2020;2.639
Total Nacional;04 Almería;75 años;Hombres;1 de enero de 2020;2.146
Total Nacional;04 Almería;75 años;Mujeres;1 de enero de 2020;2.367
Total Nacional;04 Almería;76 años;Hombres;1 de enero de 2020;1.995
Total Nacional;04 Almería;76 años;Mujeres;1 de enero de 2020;2.349
Total Nacional;04 Almería;77 años;Hombres;1 de enero de 2020;1.724
Total Nacional;04 Almería;77 años;Mujeres;1 de enero de 2020;2.014
Total Nacional;04 Almería;78 años;Hombres;1 de enero de 2020;1.458
Total Nacional;04 Almería;78 años;Mujeres;1 de enero de 2020;1.750
Total Nacional;04 Almería;79 años;Hombres;1 de enero de 2020;1.779
Total Nacional;04 Almería;79 años;Mujeres;1 de enero de 2020;2.292
Total Nacional;04 Almería;80 años;Hombres;1 de enero de 2020;1.002
Total Nacional;04 Almería;80 años;Mujeres;1 de enero de 2020;1.389
Total Nacional;04 Almería;81 años;Hombres;1 de enero de 2020;1.168
Total Nacional;04 Almería;81 años;Mujeres;1 de enero de 2020;1.678
Total Nacional;04 Almería;82 años;Hombres;1 de enero de 2020;1.293
Total Nacional;04 Almería;82 años;Mujeres;1 de enero de 2020;1.738
Total Nacional;04 Almería;83 años;Hombres;1 de enero de 2020;1.254
Total Nacional;04 Almería;83 años;Mujeres;1 de enero de 2020;1.739
Total Nacional;04 Almería;84 años;Hombres;1 de enero de 2020;1.042
Total Nacional;04 Almería;84 años;Mujeres;1 de enero de 2020;1.707
Total Nacional;04 Almería;85 años;Hombres;1 de enero de 2020;988
Total Nacional;04 Almería;85 años;Mujeres;1 de enero de 2020;1.508
Total Nacional;04 Almería;86 años;Hombres;1 de enero de 2020;868
Total Nacional;04 Almería;86 años;Mujeres;1 de enero de 2020;1.318
Total Nacional;04 Almería;87 años;Hombres;1 de enero de 2020;729
Total Nacional;04 Almería;87 años;Mujeres;1 de enero de 2020;1.279
Total Nacional;04 Almería;88 años;Hombres;1 de enero de 2020;603
Total Nacional;04 Almería;88 años;Mujeres;1 de enero de 2020;1.064
Total Nacional;04 Almería;89 años;Hombres;1 de enero de 2020;509
Total Nacional;04 Almería;89 años;Mujeres;1 de enero de 2020;954
Total Nacional;04 Almería;90 años;Hombres;1 de enero de 2020;399
Total Nacional;04 Almería;90 años;Mujeres;1 de enero de 2020;757
Total Nacional;04 Almería;91 años;Hombres;1 de enero de 2020;321
Total Nacional;04 Almería;91 años;Mujeres;1 de enero de 2020;630
Total Nacional;04 Almería;92 años;Hombres;1 de enero de 2020;239
Total Nacional;04 Almería;92 años;Mujeres;1 de enero de 2020;492
Total Nacional;04 Almería;93 años;Hombres;1 de enero de 2020;193
Total Nacional;04 Almería;93 años;Mujeres;1 de enero de 2020;400
Total Nacional;04 Almería;94 años;Hombres;1 de enero de 2020;141
Total Nacional;04 Almería;94 años;Mujeres;1 de enero de 2020;338
Total Nacional;04 Almería;95 años;Hombres;1 de enero de 2020;100
Total Nacional;04 Almería;95 años;Mujeres;1 de enero de 2020;202
Total Nacional;04 Almería;96 años;Hombres;1 de enero de 2020;73
Total Nacional;04 Almería;96 años;Mujeres;1 de enero de 2020;149
Total Nacional;04 Almería;97 años;Hombres;1 de enero de 2020;43
Total Nacional;04 Almería;97 años;Mujeres;1 de enero de 2020;115
Total Nacional;04 Almería;98 años;Hombres;1 de enero de 2020;27
Total Nacional;04 Almería;98 años;Mujeres;1 de enero de 2020;75
Total Nacional;04 Almería;99 años;Hombres;1 de enero de 2020;26
Total Nacional;04 Almería;99 años;Mujeres;1 de enero de 2020;52
Total Nacional;04 Almería;100 y más años;Hombres;1 de enero de 2020;22
Total Nacional;04 Almería;100 y más años;Mujeres;1 de enero de 2020;57
Total Nacional;01 Araba/Álava;0 años;Hombres;1 de enero de 2020;1.321
Total Nacional;01 Araba/Álava;0 años;Mujeres;1 de enero de 2020;1.270
Total Nacional;01 Araba/Álava;1 año;Hombres;1 de enero de 2020;1.406
Total Nacional;01 Araba/Álava;1 año;Mujeres;1 de enero de 2020;1.328
Total Nacional;01 Araba/Álava;2 años;Hombres;1 de enero de 2020;1.554
Total Nacional;01 Araba/Álava;2 años;Mujeres;1 de enero de 2020;1.473
Total Nacional;01 Araba/Álava;3 años;Hombres;1 de enero de 2020;1.608
Total Nacional;01 Araba/Álava;3 años;Mujeres;1 de enero de 2020;1.580
Total Nacional;01 Araba/Álava;4 años;Hombres;1 de enero de 2020;1.716
Total Nacional;01 Araba/Álava;4 años;Mujeres;1 de enero de 2020;1.606
Total Nacional;01 Araba/Álava;5 años;Hombres;1 de enero de 2020;1.733
Total Nacional;01 Araba/Álava;5 años;Mujeres;1 de enero de 2020;1.656
Total Nacional;01 Araba/Álava;6 años;Hombres;1 de enero de 2020;1.702
Total Nacional;01 Araba/Álava;6 años;Mujeres;1 de enero de 2020;1.545
