Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;03 Alicante/Alacant;75 años;Mujeres;1 de enero de 2022;9.451
Total Nacional;03 Alicante/Alacant;76 años;Hombres;1 de enero de 2022;7.825
Total Nacional;03 Alicante/Alacant;76 años;Mujeres;1 de enero de 2022;9.098
Total Nacional;03 Alicante/Alacant;77 años;Hombres;1 de enero de 2022;7.584
Total Nacional;03 Alicante/Alacant;77 años;Mujeres;1 de enero de 2022;8.881
Total Nacional;03 Alicante/Alacant;78 años;Hombres;1 de enero de 2022;6.923
Total Nacional;03 Alicante/Alacant;78 años;Mujeres;1 de enero de 2022;8.161
Total Nacional;03 Alicante/Alacant;79 años;Hombres;1 de enero de 2022;5.842
Total Nacional;03 Alicante/Alacant;79 años;Mujeres;1 de enero de 2022;6.989
Total Nacional;03 Alicante/Alacant;80 años;Hombres;1 de enero de 2022;5.161
Total Nacional;03 Alicante/Alacant;80 años;Mujeres;1 de enero de 2022;6.221
Total Nacional;03 Alicante/Alacant;81 años;Hombres;1 de enero de 2022;6.169
Total Nacional;03 Alicante/Alacant;81 años;Mujeres;1 de enero de 2022;7.924
Total Nacional;03 Alicante/Alacant;82 años;Hombres;1 de enero de 2022;3.773
Total Nacional;03 Alicante/Alacant;82 años;Mujeres;1 de enero de 2022;4.819
Total Nacional;03 Alicante/Alacant;83 años;Hombres;1 de enero de 2022;4.149
Total Nacional;03 Alicante/Alacant;83 años;Mujeres;1 de enero de 2022;5.555
Total Nacional;03 Alicante/Alacant;84 años;Hombres;1 de enero de 2022;3.833
Total Nacional;03 Alicante/Alacant;84 años;Mujeres;1 de enero de 2022;5.443
Total Nacional;03 Alicante/Alacant;85 años;Hombres;1 de enero de 2022;3.308
Total Nacional;03 Alicante/Alacant;85 años;Mujeres;1 de enero de 2022;4.886
Total Nacional;03 Alicante/Alacant;86 años;Hombres;1 de enero de 2022;3.068
Total Nacional;03 Alicante/Alacant;86 años;Mujeres;1 de enero de 2022;4.595
Total Nacional;03 Alicante/Alacant;87 años;Hombres;1 de enero de 2022;2.670
Total Nacional;03 Alicante/Alacant;87 años;Mujeres;1 de enero de 2022;4.213
Total Nacional;03 Alicante/Alacant;88 años;Hombres;1 de enero de 2022;2.285
Total Nacional;03 Alicante/Alacant;88 años;Mujeres;1 de enero de 2022;3.904
Total Nacional;03 Alicante/Alacant;89 años;Hombres;1 de enero de 2022;1.901
Total Nacional;03 Alicante/Alacant;89 años;Mujeres;1 de enero de 2022;3.216
Total Nacional;03 Alicante/Alacant;90 años;Hombres;1 de enero de 2022;1.556
Total Nacional;03 Alicante/Alacant;90 años;Mujeres;1 de enero de 2022;2.692
Total Nacional;03 Alicante/Alacant;91 años;Hombres;1 de enero de 2022;1.233
Total Nacional;03 Alicante/Alacant;91 años;Mujeres;1 de enero de 2022;2.438
Total Nacional;03 Alicante/Alacant;92 años;Hombres;1 de enero de 2022;923
Total Nacional;03 Alicante/Alacant;92 años;Mujeres;1 de enero de 2022;1.892
Total Nacional;03 Alicante/Alacant;93 años;Hombres;1 de enero de 2022;650
Total Nacional;03 Alicante/Alacant;93 años;Mujeres;1 de enero de 2022;1.611
Total Nacional;03 Alicante/Alacant;94 años;Hombres;1 de enero de 2022;437
Total Nacional;03 Alicante/Alacant;94 años;Mujeres;1 de enero de 2022;1.128
Total Nacional;03 Alicante/Alacant;95 años;Hombres;1 de enero de 2022;362
Total Nacional;03 Alicante/Alacant;95 años;Mujeres;1 de enero de 2022;885
Total Nacional;03 Alicante/Alacant;96 años;Hombres;1 de enero de 2022;255
Total Nacional;03 Alicante/Alacant;96 años;Mujeres;1 de enero de 2022;609
Total Nacional;03 Alicante/Alacant;97 años;Hombres;1 de enero de 2022;166
Total Nacional;03 Alicante/Alacant;97 años;Mujeres;1 de enero de 2022;479
Total Nacional;03 Alicante/Alacant;98 años;Hombres;1 de enero de 2022;116
Total Nacional;03 Alicante/Alacant;98 años;Mujeres;1 de enero de 2022;311
Total Nacional;03 Alicante/Alacant;99 años;Hombres;1 de enero de 2022;75
Total Nacional;03 Alicante/Alacant;99 años;Mujeres;1 de enero de 2022;215
Total Nacional;03 Alicante/Alacant;100 y más años;Hombres;1 de enero de 2022;98
Total Nacional;03 Alicante/Alacant;100 y más años;Mujeres;1 de enero de 2022;283
Total Nacional;04 Almería;0 años;Hombres;1 de enero de 2022;3.521
Total Nacional;04 Almería;0 años;Mujeres;1 de enero de 2022;3.303
Total Nacional;04 Almería;1 año;Hombres;1 de enero de 2022;3.654
Total Nacional;04 Almería;1 año;Mujeres;1 de enero de 2022;3.346
Total Nacional;04 Almería;2 años;Hombres;1 de enero de 2022;3.797
Total Nacional;04 Almería;2 años;Mujeres;1 de enero de 2022;3.584
Total Nacional;04 Almería;3 años;Hombres;1 de enero de 2022;3.973
Total Nacional;04 Almería;3 años;Mujeres;1 de enero de 2022;3.558
Total Nacional;04 Almería;4 años;Hombres;1 de enero de 2022;3.992
Total Nacional;04 Almería;4 años;Mujeres;1 de enero de 2022;3.809
Total Nacional;04 Almería;5 años;Hombres;1 de enero de 2022;4.193
Total Nacional;04 Almería;5 años;Mujeres;1 de enero de 2022;3.970
Total Nacional;04 Almería;6 años;Hombres;1 de enero de 2022;4.293
Total Nacional;04 Almería;6 años;Mujeres;1 de enero de 2022;3.939
Total Nacional;04 Almería;7 años;Hombres;1 de enero de 2022;4.317
Total Nacional;04 Almería;7 años;Mujeres;1 de enero de 2022;4.002
Total Nacional;04 Almería;8 años;Hombres;1 de enero de 2022;4.261
Total Nacional;04 Almería;8 años;Mujeres;1 de enero de 2022;3.840
Total Nacional;04 Almería;9 años;Hombres;1 de enero de 2022;4.276
Total Nacional;04 Almería;9 años;Mujeres;1 de enero de 2022;3.913
Total Nacional;04 Almería;10 años;Hombres;1 de enero de 2022;4.357
Total Nacional;04 Almería;10 años;Mujeres;1 de enero de 2022;4.159
Total Nacional;04 Almería;11 años;Hombres;1 de enero de 2022;4.462
Total Nacional;04 Almería;11 años;Mujeres;1 de enero de 2022;4.183
Total Nacional;04 Almería;12 años;Hombres;1 de enero de 2022;4.435
Total Nacional;04 Almería;12 años;Mujeres;1 de enero de 2022;4.177
Total Nacional;04 Almería;13 años;Hombres;1 de enero de 2022;4.714
Total Nacional;04 Almería;13 años;Mujeres;1 de enero de 2022;4.445
Total Nacional;04 Almería;14 años;Hombres;1 de enero de 2022;4.380
Total Nacional;04 Almería;14 años;Mujeres;1 de enero de 2022;4.096
Total Nacional;04 Almería;15 años;Hombres;1 de enero de 2022;4.417
Total Nacional;04 Almería;15 años;Mujeres;1 de enero de 2022;4.337
Total Nacional;04 Almería;16 años;Hombres;1 de enero de 2022;4.273
Total Nacional;04 Almería;16 años;Mujeres;1 de enero de 2022;3.970
Total Nacional;04 Almería;17 años;Hombres;1 de enero de 2022;4.204
Total Nacional;04 Almería;17 años;Mujeres;1 de enero de 2022;3.928
Total Nacional;04 Almería;18 años;Hombres;1 de enero de 2022;4.104
Total Nacional;04 Almería;18 años;Mujeres;1 de enero de 2022;3.811
Total Nacional;04 Almería;19 años;Hombres;1 de enero de 2022;3.991
Total Nacional;04 Almería;19 años;Mujeres;1 de enero de 2022;3.771
Total Nacional;04 Almería;20 años;Hombres;1 de enero de 2022;4.307
Total Nacional;04 Almería;20 años;Mujeres;1 de enero de 2022;3.771
Total Nacional;04 Almería;21 años;Hombres;1 de enero de 2022;4.296
Total Nacional;04 Almería;21 años;Mujeres;1 de enero de 2022;3.789
Total Nacional;04 Almería;22 años;Hombres;1 de enero de 2022;4.632
Total Nacional;04 Almería;22 años;Mujeres;1 de enero de 2022;3.868
Total Nacional;04 Almería;23 años;Hombres;1 de enero de 2022;4.494
Total Nacional;04 Almería;23 años;Mujeres;1 de enero de 2022;3.738
Total Nacional;04 Almería;24 años;Hombres;1 de enero de 2022;4.677
Total Nacional;04 Almería;24 años;Mujeres;1 de enero de 2022;3.877
Total Nacional;04 Almería;25 años;Hombres;1 de enero de 2022;4.732
Total Nacional;04 Almería;25 años;Mujeres;1 de enero de 2022;3.875
Total Nacional;04 Almería;26 años;Hombres;1 de enero de 2022;4.794
Total Nacional;04 Almería;26 años;Mujeres;1 de enero de 2022;3.918
Total Nacional;04 Almería;27 años;Hombres;1 de enero de 2022;4.919
Total Nacional;04 Almería;27 años;Mujeres;1 de enero de 2022;3.909
Total Nacional;04 Almería;28 años;Hombres;1 de enero de 2022;4.950
Total Nacional;04 Almería;28 años;Mujeres;1 de enero de 2022;4.176
Total Nacional;04 Almería;29 años;Hombres;1 de enero de 2022;5.165
Total Nacional;04 Almería;29 años;Mujeres;1 de enero de 2022;4.302
Total Nacional;04 Almería;30 años;Hombres;1 de enero de 2022;5.035
Total Nacional;04 Almería;30 años;Mujeres;1 de enero de 2022;4.376
Total Nacional;04 Almería;31 años;Hombres;1 de enero de 2022;5.396
Total Nacional;04 Almería;31 años;Mujeres;1 de enero de 2022;4.660
Total Nacional;04 Almería;32 años;Hombres;1 de enero de 2022;5.375
Total Nacional;04 Almería;32 años;Mujeres;1 de enero de 2022;4.520
Total Nacional;04 Almería;33 años;Hombres;1 de enero de 2022;5.362
Total Nacional;04 Almería;33 años;Mujeres;1 de enero de 2022;4.794
Total Nacional;04 Almería;34 años;Hombres;1 de enero de 2022;5.609
Total Nacional;04 Almería;34 años;Mujeres;1 de enero de 2022;4.871
Total Nacional;04 Almería;35 años;Hombres;1 de enero de 2022;5.553
Total Nacional;04 Almería;35 años;Mujeres;1 de enero de 2022;4.886
Total Nacional;04 Almería;36 años;Hombres;1 de enero de 2022;5.563
Total Nacional;04 Almería;36 años;Mujeres;1 de enero de 2022;5.026
Total Nacional;04 Almería;37 años;Hombres;1 de enero de 2022;5.733
Total Nacional;04 Almería;37 años;Mujeres;1 de enero de 2022;5.146
Total Nacional;04 Almería;38 años;Hombres;1 de enero de 2022;5.965
Total Nacional;04 Almería;38 años;Mujeres;1 de enero de 2022;5.326
Total Nacional;04 Almería;39 años;Hombres;1 de enero de 2022;6.184
Total Nacional;04 Almería;39 años;Mujeres;1 de enero de 2022;5.658
Total Nacional;04 Almería;40 años;Hombres;1 de enero de 2022;6.421
Total Nacional;04 Almería;40 años;Mujeres;1 de enero de 2022;5.805
Total Nacional;04 Almería;41 años;Hombres;1 de enero de 2022;6.583
Total Nacional;04 Almería;41 años;Mujeres;1 de enero de 2022;5.998
Total Nacional;04 Almería;42 años;Hombres;1 de enero de 2022;6.643
Total Nacional;04 Almería;42 años;Mujeres;1 de enero de 2022;5.929
Total Nacional;04 Almería;43 años;Hombres;1 de enero de 2022;6.768
Total Nacional;04 Almería;43 años;Mujeres;1 de enero de 2022;6.012
Total Nacional;04 Almería;44 años;Hombres;1 de enero de 2022;6.870
Total Nacional;04 Almería;44 años;Mujeres;1 de enero de 2022;6.110
Total Nacional;04 Almería;45 años;Hombres;1 de enero de 2022;6.849
Total Nacional;04 Almería;45 años;Mujeres;1 de enero de 2022;6.107
Total Nacional;04 Almería;46 años;Hombres;1 de enero de 2022;6.598
Total Nacional;04 Almería;46 años;Mujeres;1 de enero de 2022;5.914
Total Nacional;04 Almería;47 años;Hombres;1 de enero de 2022;6.302
Total Nacional;04 Almería;47 años;Mujeres;1 de enero de 2022;5.717
Total Nacional;04 Almería;48 años;Hombres;1 de enero de 2022;6.067
Total Nacional;04 Almería;48 años;Mujeres;1 de enero de 2022;5.614
Total Nacional;04 Almería;49 años;Hombres;1 de enero de 2022;6.037
Total Nacional;04 Almería;49 años;Mujeres;1 de enero de 2022;5.527
Total Nacional;04 Almería;50 años;Hombres;1 de enero de 2022;5.735
Total Nacional;04 Almería;50 años;Mujeres;1 de enero de 2022;5.477
Total Nacional;04 Almería;51 años;Hombres;1 de enero de 2022;5.679
Total Nacional;04 Almería;51 años;Mujeres;1 de enero de 2022;5.329
Total Nacional;04 Almería;52 años;Hombres;1 de enero de 2022;5.659
Total Nacional;04 Almería;52 años;Mujeres;1 de enero de 2022;5.268
Total Nacional;04 Almería;53 años;Hombres;1 de enero de 2022;5.498
Total Nacional;04 Almería;53 años;Mujeres;1 de enero de 2022;5.346
Total Nacional;04 Almería;54 años;Hombres;1 de enero de 2022;5.477
Total Nacional;04 Almería;54 años;Mujeres;1 de enero de 2022;5.348
Total Nacional;04 Almería;55 años;Hombres;1 de enero de 2022;5.390
Total Nacional;04 Almería;55 años;Mujeres;1 de enero de 2022;5.206
Total Nacional;04 Almería;56 años;Hombres;1 de enero de 2022;5.119
Total Nacional;04 Almería;56 años;Mujeres;1 de enero de 2022;5.122
Total Nacional;04 Almería;57 años;Hombres;1 de enero de 2022;5.136
Total Nacional;04 Almería;57 años;Mujeres;1 de enero de 2022;5.213
Total Nacional;04 Almería;58 años;Hombres;1 de enero de 2022;4.952
Total Nacional;04 Almería;58 años;Mujeres;1 de enero de 2022;4.795
Total Nacional;04 Almería;59 años;Hombres;1 de enero de 2022;4.630
Total Nacional;04 Almería;59 años;Mujeres;1 de enero de 2022;4.563
Total Nacional;04 Almería;60 años;Hombres;1 de enero de 2022;4.554
Total Nacional;04 Almería;60 años;Mujeres;1 de enero de 2022;4.511
Total Nacional;04 Almería;61 años;Hombres;1 de enero de 2022;4.499
Total Nacional;04 Almería;61 años;Mujeres;1 de enero de 2022;4.602
Total Nacional;04 Almería;62 años;Hombres;1 de enero de 2022;4.384
Total Nacional;04 Almería;62 años;Mujeres;1 de enero de 2022;4.345
Total Nacional;04 Almería;63 años;Hombres;1 de enero de 2022;4.318
Total Nacional;04 Almería;63 años;Mujeres;1 de enero de 2022;4.345
Total Nacional;04 Almería;64 años;Hombres;1 de enero de 2022;4.005
Total Nacional;04 Almería;64 años;Mujeres;1 de enero de 2022;4.238
Total Nacional;04 Almería;65 años;Hombres;1 de enero de 2022;3.679
Total Nacional;04 Almería;65 años;Mujeres;1 de enero de 2022;3.651
Total Nacional;04 Almería;66 años;Hombres;1 de enero de 2022;3.532
Total Nacional;04 Almería;66 años;Mujeres;1 de enero de 2022;3.615
Total Nacional;04 Almería;67 años;Hombres;1 de enero de 2022;3.415
Total Nacional;04 Almería;67 años;Mujeres;1 de enero de 2022;3.382
Total Nacional;04 Almería;68 años;Hombres;1 de enero de 2022;3.330
Total Nacional;04 Almería;68 años;Mujeres;1 de enero de 2022;3.369
Total Nacional;04 Almería;69 años;Hombres;1 de enero de 2022;3.184
Total Nacional;04 Almería;69 años;Mujeres;1 de enero de 2022;3.410
Total Nacional;04 Almería;70 años;Hombres;1 de enero de 2022;2.994
Total Nacional;04 Almería;70 años;Mujeres;1 de enero de 2022;3.154
Total Nacional;04 Almería;71 años;Hombres;1 de enero de 2022;2.658
Total Nacional;04 Almería;71 años;Mujeres;1 de enero de 2022;3.007
Total Nacional;04 Almería;72 años;Hombres;1 de enero de 2022;2.680
Total Nacional;04 Almería;72 años;Mujeres;1 de enero de 2022;3.030
Total Nacional;04 Almería;73 años;Hombres;1 de enero de 2022;2.773
Total Nacional;04 Almería;73 años;Mujeres;1 de enero de 2022;3.102
Total Nacional;04 Almería;74 años;Hombres;1 de enero de 2022;2.515
Total Nacional;04 Almería;74 años;Mujeres;1 de enero de 2022;2.871
Total Nacional;04 Almería;75 años;Hombres;1 de enero de 2022;2.281
Total Nacional;04 Almería;75 años;Mujeres;1 de enero de 2022;2.665
Total Nacional;04 Almería;76 años;Hombres;1 de enero de 2022;2.189
Total Nacional;04 Almería;76 años;Mujeres;1 de enero de 2022;2.516
Total Nacional;04 Almería;77 años;Hombres;1 de enero de 2022;1.965
Total Nacional;04 Almería;77 años;Mujeres;1 de enero de 2022;2.275
Total Nacional;04 Almería;78 años;Hombres;1 de enero de 2022;1.784
Total Nacional;04 Almería;78 años;Mujeres;1 de enero de 2022;2.251
Total Nacional;04 Almería;79 años;Hombres;1 de enero de 2022;1.543
Total Nacional;04 Almería;79 años;Mujeres;1 de enero de 2022;1.916
Total Nacional;04 Almería;80 años;Hombres;1 de enero de 2022;1.294
Total Nacional;04 Almería;80 años;Mujeres;1 de enero de 2022;1.650
Total Nacional;04 Almería;81 años;Hombres;1 de enero de 2022;1.555
Total Nacional;04 Almería;81 años;Mujeres;1 de enero de 2022;2.124
Total Nacional;04 Almería;82 años;Hombres;1 de enero de 2022;861
Total Nacional;04 Almería;82 años;Mujeres;1 de enero de 2022;1.245
Total Nacional;04 Almería;83 años;Hombres;1 de enero de 2022;975
Total Nacional;04 Almería;83 años;Mujeres;1 de enero de 2022;1.521
Total Nacional;04 Almería;84 años;Hombres;1 de enero de 2022;1.082
Total Nacional;04 Almería;84 años;Mujeres;1 de enero de 2022;1.580
Total Nacional;04 Almería;85 años;Hombres;1 de enero de 2022;1.024
Total Nacional;04 Almería;85 años;Mujeres;1 de enero de 2022;1.511
Total Nacional;04 Almería;86 años;Hombres;1 de enero de 2022;816
Total Nacional;04 Almería;86 años;Mujeres;1 de enero de 2022;1.483
Total Nacional;04 Almería;87 años;Hombres;1 de enero de 2022;768
Total Nacional;04 Almería;87 años;Mujeres;1 de enero de 2022;1.242
Total Nacional;04 Almería;88 años;Hombres;1 de enero de 2022;654
Total Nacional;04 Almería;88 años;Mujeres;1 de enero de 2022;1.048
Total Nacional;04 Almería;89 años;Hombres;1 de enero de 2022;546
Total Nacional;04 Almería;89 años;Mujeres;1 de enero de 2022;1.005
Total Nacional;04 Almería;90 años;Hombres;1 de enero de 2022;445
Total Nacional;04 Almería;90 años;Mujeres;1 de enero de 2022;829
Total Nacional;04 Almería;91 años;Hombres;1 de enero de 2022;347
Total Nacional;04 Almería;91 años;Mujeres;1 de enero de 2022;677
Total Nacional;04 Almería;92 años;Hombres;1 de enero de 2022;269
Total Nacional;04 Almería;92 años;Mujeres;1 de enero de 2022;524
Total Nacional;04 Almería;93 años;Hombres;1 de enero de 2022;190
Total Nacional;04 Almería;93 años;Mujeres;1 de enero de 2022;407
Total Nacional;04 Almería;94 años;Hombres;1 de enero de 2022;130
Total Nacional;04 Almería;94 años;Mujeres;1 de enero de 2022;325
Total Nacional;04 Almería;95 años;Hombres;1 de enero de 2022;103
Total Nacional;04 Almería;95 años;Mujeres;1 de enero de 2022;262
Total Nacional;04 Almería;96 años;Hombres;1 de enero de 2022;83
Total Nacional;04 Almería;96 años;Mujeres;1 de enero de 2022;189
Total Nacional;04 Almería;97 años;Hombres;1 de enero de 2022;48
Total Nacional;04 Almería;97 años;Mujeres;1 de enero de 2022;101
Total Nacional;04 Almería;98 años;Hombres;1 de enero de 2022;45
Total Nacional;04 Almería;98 años;Mujeres;1 de enero de 2022;86
Total Nacional;04 Almería;99 años;Hombres;1 de enero de 2022;24
Total Nacional;04 Almería;99 años;Mujeres;1 de enero de 2022;64
Total Nacional;04 Almería;100 y más años;Hombres;1 de enero de 2022;16
Total Nacional;04 Almería;100 y más años;Mujeres;1 de enero de 2022;61
Total Nacional;01 Araba/Álava;0 años;Hombres;1 de enero de 2022;1.241
Total Nacional;01 Araba/Álava;0 años;Mujeres;1 de enero de 2022;1.156
Total Nacional;01 Araba/Álava;1 año;Hombres;1 de enero de 2022;1.253
Total Nacional;01 Araba/Álava;1 año;Mujeres;1 de enero de 2022;1.186
Total Nacional;01 Araba/Álava;2 años;Hombres;1 de enero de 2022;1.310
Total Nacional;01 Araba/Álava;2 años;Mujeres;1 de enero de 2022;1.282
Total Nacional;01 Araba/Álava;3 años;Hombres;1 de enero de 2022;1.414
Total Nacional;01 Araba/Álava;3 años;Mujeres;1 de enero de 2022;1.341
Total Nacional;01 Araba/Álava;4 años;Hombres;1 de enero de 2022;1.556
Total Nacional;01 Araba/Álava;4 años;Mujeres;1 de enero de 2022;1.474
Total Nacional;01 Araba/Álava;5 años;Hombres;1 de enero de 2022;1.600
Total Nacional;01 Araba/Álava;5 años;Mujeres;1 de enero de 2022;1.587
Total Nacional;01 Araba/Álava;6 años;Hombres;1 de enero de 2022;1.738
Total Nacional;01 Araba/Álava;6 años;Mujeres;1 de enero de 2022;1.619
